customer_tweet_id,agent_tweet_id,customer_text,agent_reply,created_at
2880679,2880680,thanks.. but the thing is i have to think twice before booking the London-Mumbai sector then..,"We can't guarantee which aircraft will operate a certain route, Salil. It may be a refreshed cabin. ^Cecilia",Tue Nov 28 11:42:08 +0000 2017
2880681,2880682,thats the worry..the staff clearly told me that they fly the same aircraft on this route..,"It's rarely the same aircraft that operates one route. It's likely the same type of aircraft will, but these aircraft still have many variations. One reason is that some have refreshed cabins. ^Cecilia",Tue Nov 28 13:12:14 +0000 2017
2880683,2880684,might be.. but the staff clearly told me that they fly the same aircraft on this route.. so u need to change it either to 777-300 or put some changes in premium economy...,"We understand your concerns, Salil. Your comments have been passed on as feedback to our Customer Experience team. ^Chris",Tue Nov 28 15:27:23 +0000 2017
2880688,2880687,"I was lucky to fly with your airline from Seattle to London a while back. It is still the best experience in air travel I have ever had. Elegant, friendly, calming. Thank you.","That's great to hear, Cynthia! We hope we can welcome you on board again soon. ^Cecilia",Tue Nov 28 08:14:44 +0000 2017
2881408,2881406,absolutely disgusted at the cancellation of flight ba2273 to New York yesterday afternoon booked as a Christmas present for my wife and her friend a days holiday lost the earliest flight you could get her on was 2pm out of Heathrow absolutely disgusted,"We're sorry it was necessary to cancel your wife and her friend's flight to New York. There was an engine issue, and we only operate an aircraft if it's safe to do so, Luke. We're glad she was rebooked, but we're sorry it wasn't as convenient. ^Cecilia",Tue Nov 28 09:09:16 +0000 2017
2881411,2881409,do you allow these on board? Flying to Costa Rica in March and wondered if we should get one for our 2yo. https://t.co/biuYrtM1zc,"Generally not, due to health and safety, Itor. You'd need to ask your cabin crew on the day, however. ^Cecilia",Tue Nov 28 09:04:47 +0000 2017
2881410,2881412,Oh. That’s awkward. How do I make a decision to buy one or not then?,"Hi Itor, I would definitely ask a member of our crew for their advice.^Jo",Tue Nov 28 19:34:32 +0000 2017
2881414,2881413,Thank you for giving me a hotel room and food vouchers in Toronto after I missed my connection. Made my CAN-LHR flight from hell much more bearable!! (Also thanks for putting me on a flight for the last leg 🙏🏽),"It sounds like you've had a disappointing journey, Aakriti. However, we're delighted you enjoyed your flight with us! ^Liz",Tue Nov 28 08:59:43 +0000 2017
2881416,2881415,Flying to Vienna from Terminal 3 today with .,"We hope you enjoy your flight today and that you have a great time in Vienna, Paul. ^Steph",Tue Nov 28 08:51:17 +0000 2017
2881423,2881420,Hey What’s the procedure to claim compensation for a transatlantic flight over 4 hours late? Thanks,"We can help you with your claim, Darren. Please DM your booking reference, full name, home and email address. ^Steph",Tue Nov 28 08:48:09 +0000 2017
2881422,2881424,Just wanna leave a quick thank you note for the fast replies and specifically to: - Barbara for her call and sorting out the compensation - the flight and cabin crew of flight BA0217 for handling the disruption and us customers so well.,"We really appreciate your kind words, Darren. I've passed this on to Barbara also. Thanks for getting in touch. ^Chris",Tue Nov 28 15:31:25 +0000 2017
2881428,2881427,We are flying to London on with my daughters on her 13th birthday. THWLFL lastname Kruik on 30th November. Can you arrange a 'princess flight' from AMS to Heathrow?,"How exciting, Leen! We're sure your daughter will have a fantastic flight. We hope you all enjoy your time in London! For your own security, we recommend you remove your personal details from your public feed. ^Liz",Tue Nov 28 08:47:20 +0000 2017
72882,2881429,"Hopefully it works better than the one that I flew to Dubai on last week! TV screen the size of a game boy that didn’t work, freezing cold and seat wouldn’t recline!","We're sorry you had a disappointing flight experience with us, Mark. We'd be happy to document this for you. Please DM your booking ref, full name, home and email address. ^Steph",Tue Nov 28 08:46:50 +0000 2017
2881430,2881431,I can’t DM you unless you follow me,"Hi Mark, sorry about that. We're following you now, so please feel free to send your DM.^Jo",Tue Nov 28 18:01:20 +0000 2017
2881435,2881434,"Thank you for getting me to 30mins early. If you can do this every time, I promise to only fly you 😜","We do try our best, Asanka! We hope you enjoyed your flight to London Gatwick, and we can welcome you on board again soon. ^Cecilia",Tue Nov 28 08:45:18 +0000 2017
2881050,2881051,"@AmericanAir Any chance that you guys can talk to each other and get my refund from over 3 weeks ago for the cancelled flights, lost luggage, etc? Getting beyond a joke now.","Any refund would be processed by the original booking agent, Greg. If this was American Airlines they'd need to contact our Trade Support team for assistance. ^Steph",Tue Nov 28 09:43:14 +0000 2017
2882086,2882087,Oh dear. American have for the last 3 weeks told me they are negotiating with YOU over this. We spoke to you on arrival in U.K. You couldn't get us on a flight for 9 hours!,"Who did you initially book with, Greg? If this wasn't a direct booking with us, you'll need to follow up with the agent you booked through for any updates on progress. ^Claire",Tue Nov 28 11:04:23 +0000 2017
2882088,2882092,I did that 3 weeks ago. They liaised with both you and American. YOU told me to make my own way to MCR as YOU couldn't get me on a flight to MCR for 9 hours. YOUR codeshare plane broke and delayed us in LA for 9 hours before that!,"Please DM your booking ref, full name, date of birth, passport number and expiry date, Greg. Are you claiming for reimbursement of expenses, rather than a refund on your booking? ^Cecilia",Tue Nov 28 13:06:49 +0000 2017
2882093,2882096,"Claiming for refund of unused leg of journey, travel to MCR, expendables due to non arrival of baggage, food and drink in U.K.","Sorry about that, Greg. We're following you now. Please DM us. ^Chris",Tue Nov 28 14:43:28 +0000 2017
2882098,2882097,LOL for sending me an e-mail about their Black Friday deals coming to an end and to rush now to get a deal nearly 4 hours after their Black Friday sale ended. Says all there is to say about IT.,"This is definitely sounds like an error, and it'll be reported. Thanks for letting us know! ^Cecilia",Tue Nov 28 09:40:55 +0000 2017
2882101,2882099,"Haven’t flown in a while, damn this interior is sleek 🙂 https://t.co/QzcCFzk65H","We're glad you approve, Anil. We hope you're having a great flight! ^Cecilia",Tue Nov 28 09:36:56 +0000 2017
2882100,2882102,"A wonderful experience, I need to fly more often :)","We couldn't agree more, Anil. We look forward to welcoming you on board again soon. ^Steph",Tue Nov 28 11:51:51 +0000 2017
2882104,2882103,"shames we stuck on runway BA1370 because of a broken down catering truck....,,,","We're sorry your flight to Manchester was delayed, Alan. We hope you enjoyed your time on board despite this. ^Steph",Tue Nov 28 09:33:23 +0000 2017
2882108,2882106,"The art in the new lounge at is marvellous. Enjoying the Tracey Emin and the Chris Ofili work, particularly.","We're glad you're enjoying our lounge, John! We hope you have a great flight from London Gatwick. ^Cecilia",Tue Nov 28 09:20:50 +0000 2017
2882887,2882885,Do you know it I can get hold of the old style tickets in a travel wallet? I am surprising my grandparents with a trip to Rome and thought they could open them on Christmas day 😄🛫,"What a lovely thought, Jim. Unfortunately, we don’t issue paper tickets any more. Hopefully, you’ll find something suitable. ^Liz",Tue Nov 28 10:12:02 +0000 2017
2882886,2882888,"Aw ok, I shall have to think on 🤔","We'd be interested in seeing how you present the surprise to them, Jim. ^Julie",Tue Nov 28 21:33:07 +0000 2017
2882889,2882890,I will be sure to let you know on Christmas! Or juat after 🛫,"Thanks, Jim. We would love to see what you came up with. Very thoughtful gift for your grandparents. ^Pip",Wed Nov 29 06:28:25 +0000 2017
2882893,2882891,"Why is there no gate for 9:05 to London Heathrow at Terminal 3? Panicking here, as it leaves soon!?","We're sorry the gate announcement at Manchester was made late, Ami. We can see your flight has now departed. We hope you enjoy your time on board. ^Steph",Tue Nov 28 10:07:34 +0000 2017
2882892,2882894,"Thanks, just landed in Heathrow now. Still yet to get a flight to Toronto, hoping it’s a good one! 😊","We hope so too, Ami. Have a great time in Toronto! ^Steph",Tue Nov 28 11:46:27 +0000 2017
2882898,2882896,Absolutely disgusted at the cancellation and handling of flight ba2273 to New York yesterday afternnnon booked as a Christmas present for my wife and her friend they have lost a day of there holiday # shambles,"Hi Luke. We can only rebook our customers on flights where we have availability. We're sorry your wife and friends were disappointed. Ask them to get in touch, if they want to discuss any issues about their disrupted journey. Thanks. ^Liz",Tue Nov 28 09:59:32 +0000 2017
